utterance_id,utterance_text,is_check_worthy_claim,relevance_level
2458634,"So, next to sort of nutrition, exercise and maybe even before nutrition, exercise, some would argue sleep may be the fundamental foundation of health and disease prevention and even weight control.",False,Medium
2458635,So why is sleep so important?,False,
2458636,How does sleep dysfunction lead to changes?,False,
2458637,"Well, there's a very important hormone called cortisol which is your stress hormone and a very important hormone called cortisol which is your stress hormone helps when a very important hormone called cortisol which is your stress hormone's imbalanced to go up in the morning to get you energetic and focused and do the things you need to do for the day and at night, a very important hormone called cortisol which is your stress hormone's supposed to go down and you're supposed to calm down and relax.",True,High
2458638,"Now, a lot of people have an inversion where a lot of people's cortisol is all in the morning, a lot of people can't get out of bed and at night, a lot of people're tired and wired.",False,
2458639,Sound familiar?,False,
2458640,Dr. Mark bet you some big experience that Dr. Mark certainly have at different moments in Dr. Mark's life.,False,
2458641,"When you lay and get down in bed, you're exhausted but you can't fall asleep because you're just wired.",False,
2458642,"It has to do with your adrenal glands and your adrenal glands're designed to keep things in balance to regulate your weight, to moderate your stress response, to control blood sugar, regulate inflammation and regulate sleep and wake cycles.",True,High
2458643,"So when we're constantly in a state of stress, we're actually often struggling with sleep because of the way in which a state of stress affects our sleep.",False,Medium
2458644,"So when you think about it, when your cortisol is high, you're running from a tiger, you're in danger.",False,
2458645,You don't want to be sleeping.,False,
2458646,You want to be alert and that's the problem.,False,
2458647,"So if your cortisol levels are balanced and your cortisol levels're high in the morning and then low at night and your blood sugar stays even, we'll talk about why that's important because fluctuations in blood sugar often will cause midnight or middle of the night wakening.",False,
2458648,"But when your cortisol and your body stress response are balanced and your pineal gland produces something called melatonin that pulses really strong in the afternoon and the evening, which gets you ready for sleep and lets your cortisol drop off and then you can feel calm and go to sleep at night and feel sleepy.",True,High
2458649,"And if you're healthy and balanced in your circadian rhythms and your cortisol and melatonin cycles, you'll be fine.",False,
2458650,"But if your cortisol is high in the afternoon or high in the evening, you might feel tired and wired.",True,High
2458651,"You want to sleep, but you can't.",False,
2458652,Or you might fall asleep because you're really tired,False,
2458653,"Or you might fall asleep because you're really tired and then you wake up in the middle of the night, like between one and four.",False,
2458654,"And that happens when you sort of go, go, go, go, go, do your email, you're working, working, working and busy and then you go to bed and you fall asleep because you're exhausted but you end up waking up because your body is still in a stress state.",False,
2458655,There's still high levels of cortisol.,False,
2458656,So how does stress affect your sleep-wake cycles?,False,
2458657,"Well, stress works in a lot of different ways.",False,
2458658,"Psychological stress can be a big factor, right?",False,
2458659,"Worries about family, work, money, physical stresses, lack of exercise is a stress, believe it or not.",False,
2458660,"Too much screen time, junk food, toxic lifestyles, hormonal imbalances, environmental toxins.",False,
2458661,"Too much screen time, junk food, toxic lifestyles, hormonal imbalances, environmental toxins drive increased inflammation, increased brain inflammation, and also increased cortisol.",True,High
2458662,"Because by the way, do you know this, that when you eat sugar or starch, your body responds by jerking up the adrenaline and cortisol levels.",True,#CHOOSE#
2458663,So literally eating sugar is a stressful experience to your body.,True,Low
2458664,"Even if you're getting pleasure and you don't think it's stressful and you're meditating while you're eating sugar, you're still going to have high cortisol and high adrenaline.",False,Low
2458665,So what are the things that are the two most common things that are screwing up your sleep-wake cycles?,False,
2458666,It's probably blood sugar imbalances and spikes and crashes in blood sugar and chronic stress.,False,
2458667,So what should you do to optimize nutrition so you can regulate your stress hormones through food and lifestyle and how do you deal with actually regulating sleep throughout the whole night and get high quality sleep?,False,
2458668,"So first thing is our bodies, whether we like it or not, are biological organisms and our bodies run in circadian rhythms and our bodies need to be balanced.",False,Medium
2458669,So you have to live in rhythm.,False,
2458670,I experienced the dangers of not being in rhythm when I worked in the emergency room.,False,
2458671,I would sometimes work at 7 in the morning until 5 at night shift.,False,
2458672,Then I'd work at 2 in the afternoon until the 2 in the morning shift.,False,
2458673,Then I'd work at 11 o'clock at night to a 7 in the morning shift.,False,
2458674,"Then I'd work at 8 in the morning to an 8 in the morning shift, 24 hour shift.",False,
2458675,I was all over the place and my whole system became dysregulated and ultimately it led to chronic fatigue syndrome and a bunch of other stuff.,False,
2458676,My system just kind of collapsed because I was pushing through all these circadian rhythms which have to be in balance for you to be healthy.,False,
2458677,"And whether we like it or not, we tend to do a lot better from our health perspective if we go to bed at the same time, if we wake at the same time, if we eat at the same time.",False,High
2458678,Our bodies are designed like that.,False,
2458679,So you want to make sure that you actually don't eat before bed because that's the worst thing you can do.,False,
2458680,But you need to make sure you're having meals in a regular time space.,False,
2458681,So don't eat three hours before bed.,False,
2458682,Don't eat a heavy meal before bed because I guarantee you that'll screw up your sleep.,False,Medium
2458683,"Also carbohydrates, I think if you want to actually eat some starchy things like sweet potatoes or some more starchy foods and you can handle it metabolically, make sure you do it at night because the serotonin levels go up and it helps with sleep when you have your carbohydrates.",True,Medium
2458684,"But still don't eat white flour, sugar, processed, all that processed food.",False,
2458685,Also not eating enough is stressful.,False,
2458686,"If your body's not getting enough food, it's also considered a stress.",False,
2458687,Now you can do time-restricted eating and you can sort of narrow the window in which you eat for longevity purposes and so on.,False,
2458688,But you also want to make sure you're getting enough food and not actually starving because that will increase cortisol and you'll wake in the middle of the night.,True,High
2458689,"Now if you want to lose weight, you can use what I think is probably the most effective treatment I've ever found, which is the 10-Day Detox Diet.",False,
2458690,"the most effective treatment I've ever found, which is the 10-Day Detox Diet helped people lose 120, 130, 200 pounds.",False,High
2458691,", which is the 10-Day Detox Diet's like a gastric bypass without the pain of surgery vomiting and malnutrition.",False,
2458692,Another thing you can do is get stuff out of your head.,False,
2458693,"Write your worries down at night, so get a little piece of paper or journal or maybe in your phone.",False,
2458694,"Write down all your worries, what you have to do, your day should be organized for the next day.",False,
2458695,Free up your mind so you can actually let go of things and go into a deep restful sleep.,False,
2458696,"Next, you can try a number of supplements and things that I found very helpful.",False,
2458697,Magnesium is super important.,False,Medium
2458698,Magnesium's the relaxation mineral.,True,Low
2458699,"Magnesium helps regulate the stress response, helps regulate cortisol, helps relax your muscles.",True,High
2458700,"I recommend 200 to 400, even more of magnesium glycinate before bed.",False,
2458701,"Glycine also helps with sleep, so you can use glycine and you can use glycine to help relax the nervous system and your muscles.",True,Medium
2458702,"Next, try some melatonin.",False,
2458703,Mellow out with a little melatonin.,False,
2458704,"You can use half to up to two to three milligrams of melatonin at night and that can often help you reset your circadian rhythms, particularly with travel.",True,High
2458705,Also ashwagandha is an Ayurvedic herb that can be really powerful for resetting cortisol.,True,#CHOOSE#
2458706,"I use a product called Cortisol Manager, which helps at night to reduce the stress response and improve sleep quality.",False,
2458707,"Also make sure, as I said, to get in rhythm, where you can sleep at the same time.",False,
2458708,Try to go to sleep before 10.,False,
2458709,"That's the best sleep you can have is before midnight, believe it or not.",False,Medium
2458710,"So get in bed by 10, try to be asleep shortly thereafter, 11 at the latest, and try to wake up at the same time every day.",False,
2458711,Also make your bedroom completely sleep supportive.,False,
2458712,"For example, make sure you have eye shades or blackout shades on your windows or eye shades on your eyes, earplugs if it's noisy.",False,
2458713,Make sure you really take care of creating a carefully controlled environment.,False,
2458714,Next is caffeine.,False,
2458715,"You know, some of us tolerate caffeine okay and metabolize caffeine, others don't.",False,
2458716,"So I encourage you to sort of maybe stop after breakfast, coffee, don't have coffee throughout the day.",False,
2458717,That's particularly important.,False,
2458718,"If you're still struggling, I would probably just stop coffee and caffeine altogether.",False,
2458719,Alcohol definitely screws up sleep.,True,Medium
2458720,"So if you want to sleep well and you're not sleeping well, quit alcohol.",False,Low
2458721,Just get off alcohol.,False,
2458722,alcohol can interrupt sleep.,False,Medium
2458723,alcohol creates poor sleep quality.,False,
2458724,Also sunlight is a basic great medicine.,False,
2458725,You know what I mean?,False,
2458726,"Sunlight, I'm going to go to sleep.",False,
2458727,"No, but 20 minutes of sunlight in the morning without sunglasses on, outdoors, not behind a window has a big effect on your circadian rhythm.",True,Medium
2458728,So we are a photobiomodulating organisms.,True,High
2458729,"The light affects us, The light regulates our biology.",True,Low
2458730,And it's important to make sure you have a good 20 minutes of light exposure in the morning.,False,
2458731,So those are some simple tips that you can do to help sleep issues.,False,
2458732,"Often by the way at night, if you're having a crash and hot flashes at night and night sweats a crash and hot flashes at night and night sweats can often be low sugar.",False,Medium
2458733,And so that's really important to balance your insulin and blood sugar.,False,
2458734,"And I've written a lot about that, like the 10 Day Detox Diet is a great way to do that.",False,
2458735,"Now, if you're still having trouble sleeping, there are many other reasons.",False,
2458736,"It could be inflammation from food sensitivities, it could be thyroid issues, could be menopausal stuff, could be toxins, heavy metals, depression, many things, fibromyalgia, chronic fatigue.",True,High
2458737,"Make sure you work with a functional medicine doctor, but check it out.",False,
2458738,And I hope that was helpful for you.,False,
2458739,That was it for today's Health Byte on sleep.,False,
2458740,"If you love this podcast, share with your friends and family, leave a comment, have you figured out how to hack your sleep, we'd love to know.",False,
2458741,And we'll see you next time on The Doctor's Pharmacy.,False,
2458742,"Hey everybody, it's Dr. Hyman.",False,
2458743,Thanks for tuning into The Doctor's Pharmacy.,False,
2458744,Dr. Hyman hope you're loving this podcast.,False,
2458745,this podcast's one of Dr. Hyman's favorite things to do and introduce to you all the experts that Dr. Hyman know and Dr. Hyman love and that Dr. Hyman've learned so much from.,False,
2458746,"And Dr. Hyman want to tell you about something else Dr. Hyman'm doing, which is called Mark's Picks.",False,
2458747,"something else I'm doing, which is called Mark's Picks's Dr. Hyman's weekly newsletter and in something else I'm doing, which is called Mark's Picks Dr. Hyman share Dr. Hyman's favorite stuff from foods to supplements to gadgets to tools to enhance your health.",False,
2458748,"something else I'm doing, which is called Mark's Picks's all the cool stuff that Dr. Hyman use and that Dr. Hyman's team uses to optimize and enhance our health.",False,
2458749,"And Dr. Hyman'd love you to sign up for something else I'm doing, which is called Mark's Picks.",False,
2458750,"Dr. Hyman'll only send something else I'm doing, which is called Mark's Picks to you once a week on Fridays, nothing else, Dr. Hyman promise.",False,
2458751,And all you do is go to drhyman.com forward slash picks to sign up.,False,
2458752,"That's drhyman.com forward slash picks P-I-C-K-S and sign up for something else I'm doing, which is called Mark's Picks",False,
2458753,"drhyman.com forward slash picks's drhyman.com forward slash picks P-I-C-K-S and sign up for something else I'm doing, which is called Mark's Picks and Dr. Hyman'll share with you Dr. Hyman's favorite stuff that Dr. Hyman use to enhance Dr. Hyman's health and get healthier and better and live younger longer.",False,
2458754,"Hi, everyone.",False,
2458755,Dr. Hyman hope you enjoyed this week's episode.,False,
2458756,Just a reminder that The Doctor's Pharmacy is for educational purposes only.,False,
2458757,this podcast is not a substitute for professional care by a doctor or other qualified medical professional.,False,
2458758,this podcast is provided on the understanding that this podcast does not constitute medical or other professional advice or services.,False,
2458759,"If you're looking for help in your journey, seek out a qualified medical practitioner.",False,
2458760,"If you're looking for a functional medicine practitioner, you can visit ifm.org and search ifm.org's find a practitioner database.",False,
2458761,"It's important that you have someone in your corner who's trained, who's a licensed healthcare practitioner and can help you make changes, especially when it comes to your health.",False,
