utterance_id,text,factiverse_claim,CW_claim_count,Not_CW_claim_count,majority_claim,output_matched
2461397,"So all right, Bodhi, do you feel good about that?",Not Checkworthy,0,0,,
2461398,"Okay, so let's get into the data.",Not Checkworthy,0,0,,
2461399,"So when we're talking about infants and babies, the microbial composition is shaped by a number of factors.",Not Checkworthy,0,0,,
2461400,"And that includes gestational age, the type of delivery that they had, so whether they were born vaginally or cesarean, and then the type of diet.",Checkworthy,0,0,,
2461401,"So if you think about, are they breastfed or are they formula fed?",Not Checkworthy,0,0,,
2461402,"And even if they've been exposed to antibiotics, because we have a number of children and they get sick in those first few months of life, and all of a sudden it's one antibiotic after another, which is just wiping out their gut microbiome.",Checkworthy,0,0,,
2461403,So microbial composition in infants is actually very low in terms of diversity.,Checkworthy,0,0,,
2461404,"So it's so critical in those first few months that they get flooded with these good bacteria, these good microbes to help build some resiliency because their immune system depends on it.",Not Checkworthy,0,0,,
2461405,"And even beyond that, their brain health, their hormones, like all of these things are the linchpin is their gut.",Not Checkworthy,0,0,,
2461406,"I mean, Hippocrates says all disease begins in the gut.",Checkworthy,0,0,,
2461407,And that's so true because it is the cornerstone element.,Not Checkworthy,0,0,,
2461408,"If your gut health is not intact, if your gut health is not resilient and strong, you are going to suffer in so many downstream ways.",Not Checkworthy,0,0,,
2461409,So there was this thing called the hygiene hypothesis.,Not Checkworthy,0,0,,
2461410,This was first brought up in the late like 1980s.,Checkworthy,0,0,,
2461411,"And there were a bunch of epidemiological studies that were done that attribute the risk of allergic disease to overly hygienic environments, which this makes sense, right?",Checkworthy,0,0,,
2461412,"If you think about any newborn child being brought into a home, they're not going outside.",Not Checkworthy,0,0,,
2461413,They're not getting exposed to a lot of different things in the environment.,Not Checkworthy,0,0,,
2461414,And our homes have become increasingly sterilized.,Checkworthy,0,0,,
2461415,We have all these cleaning chemicals.,Not Checkworthy,0,0,,
2461416,"We have chemicals that are on our furniture, that are in the paint on the walls.",Checkworthy,0,0,,
2461417,"All of these things contribute to toxins, which toxins can modulate.",Not Checkworthy,0,0,,
2461418,Toxins can change the microbiome.,Not Checkworthy,0,0,,
2461419,So this hygiene hypothesis was first proposed in the late 1980s.,Checkworthy,0,0,,
2461420,"And the idea is that as we become more sterilized in our homes and in our just overall environment, the risk of disease has actually increased.",Not Checkworthy,0,0,,
2461421,There's further evidence that gut microbial dysbiosis during infancy is associated with the development of allergic disease specifically.,Checkworthy,0,0,,
2461422,"And this is really because after a child is born, a lot of times they are exposed to nothing but just the inside of their homes, right?",Not Checkworthy,0,0,,
2461423,"Because a lot of infants, I mean, granted, mom might be outside taking her baby for a walk, but for the most part, they are only exposed to the things that are indoors.",Checkworthy,0,0,,
2461424,"And our indoor living environment has been proved to be far more toxic, including the air that we're breathing, right?",Checkworthy,0,0,,
2461425,"Because of all the off-gassing, so many different things that are in our homes.",Not Checkworthy,0,0,,
2461426,"On top of that, we have all of these different cleaning agents, these cleaning chemicals that are disrupting a lot of flora inside our homes.",Checkworthy,0,0,,
2461427,"So despite rapid microbial colonization of the gut after birth, environmental microbes in the early postnatal period represent a critical exposure for early life immune programming.",Not Checkworthy,0,0,,
2461428,And we find that this can have long-term consequences.,Not Checkworthy,0,0,,
2461429,So I'm going to go through a couple of studies because I found these really interesting.,Not Checkworthy,0,0,,
2461430,"They did a pooled analysis of about 7,000 households that documented dog ownership during the first two years of life and found that there was reduced sensitization to allergens in early childhood.",Checkworthy,0,0,,
2461431,"So this is really interesting, right?",Not Checkworthy,0,0,,
2461432,"7,000 households were polled, but they found that in the first two years of life, there was a strong correlation for a reduction of allergies.",Checkworthy,0,0,,
2461433,"Now I want to point this out because there are so many children, there's even a lot of adults, right?",Not Checkworthy,0,0,,
2461434,That deal with allergies.,Not Checkworthy,0,0,,
2461435,"Allergies, that's not an allergen or an antigen problem.",Not Checkworthy,0,0,,
2461436,So it's not a pollen problem.,Not Checkworthy,0,0,,
2461437,It's not tree leaves that are getting dried up and falling down.,Not Checkworthy,0,0,,
2461438,It's not a problem of the environment.,Not Checkworthy,0,0,,
2461439,It's a dysregulation of our immune system.,Not Checkworthy,0,0,,
2461440,That is an immune system problem.,Not Checkworthy,0,0,,
2461441,So we've got to be able to address it because a lot of times we're always just looking to...,Not Checkworthy,0,0,,
2461442,Bodhi is really getting into this now.,Not Checkworthy,0,0,,
2461443,He's getting super comfortable with this whole podcast thing.,Not Checkworthy,0,0,,
2461444,"So we've got to look at regulating the immune system, right?",Not Checkworthy,0,0,,
2461445,Because that's part of the problem.,Not Checkworthy,0,0,,
2461446,"On top of that, they did this meta-analysis, six different studies that evaluated prenatal exposure.",Checkworthy,0,0,,
2461447,"Okay, so now we've looked at these 7,000 households that were basically evaluating whether or not homes with pets, when children were brought into the home, what that did to their microbiome.",Checkworthy,0,0,,
2461448,How did that alter their microbiome for the better or for the worse?,Checkworthy,0,0,,
2461449,Now we're looking at prenatal exposures.,Checkworthy,0,0,,
2461450,"And I find this really interesting too, because we're just looking at mom, and we know that the baby's microbiome begins in pregnancy, in utero, but they also found a strong correlation of prenatal exposures to pets in how that correlates to the microbiome and the diversity of flora within an infant.",Checkworthy,0,0,,
2461451,And what they found is they had lowered IgE levels until two years of age following pet exposure during pregnancy.,Checkworthy,0,0,,
2461452,"Now IgE, these are antibodies produced by your immune system.",Not Checkworthy,0,0,,
2461453,"This is what we see when there's an allergic reaction, right?",Not Checkworthy,0,0,,
2461454,"So when those are lowered, we mean that we're looking at the immune system being more controlled.",Not Checkworthy,0,0,,
2461455,It's not overly triggered by things that it shouldn't be.,Not Checkworthy,0,0,,
2461456,"A lot of times when we don't have those exposures, when the immune system is finally in the presence of these antigens, it goes haywire, it goes crazy.",Not Checkworthy,0,0,,
2461457,"So if you've ever seen people, maybe they've never been on a farm or been around a farm, they immediately go into the barn and the hay and the grasses and the animals, immediately their eyes start watering, their throat gets scratchy.",Not Checkworthy,0,0,,
2461458,I grew up around tons of farm animals and have been in the barn my whole life.,Checkworthy,0,0,,
2461459,"And I can tell you as an adult, I have almost zero seasonal allergies.",Checkworthy,0,0,,
2461460,"Every now and then it may get like a slight headache in spring or something like that when the pollen is like incredibly thick and heavy, but I grew up constantly breathing that stuff in.",Checkworthy,0,0,,
2461461,I spent hours every single day outside with these animals and I was always breathing in the grasses and all of the spores from the soil and the ground and the animals.,Checkworthy,0,0,,
2461462,And that really helps control and it helps to train the immune system to respond appropriately.,Not Checkworthy,0,0,,
2461463,"When you never have those exposures, it shouldn't come as any surprise that when we put ourselves in a situation that our body has not had to manage before, that there is a hyper reaction.",Not Checkworthy,0,0,,
2461464,"There's an overreaction of different parts of the body because it thinks, oh, I've never seen this before, what do we do?",Not Checkworthy,0,0,,
2461465,And so that's what we're seeing now with so many populations because guess what?,Not Checkworthy,0,0,,
2461466,We're all living in neighborhoods.,Not Checkworthy,0,0,,
2461467,Nobody's living on a farm anymore and people don't have animals.,Checkworthy,0,0,,
2461468,"That's why I feel like it's so important, not only for the psychological standpoint, there are so many benefits to having an animal in the home.",Not Checkworthy,0,0,,
2461469,"We see them for use in PTSD and people that are going through a number of different treatments, people that are dealing with a lot of brain and cognitive stuff.",Checkworthy,0,0,,
2461470,It can be very therapeutic to even touch an animal.,Not Checkworthy,0,0,,
2461471,"We use horses a lot of times for people that have disabilities, that there's a connection, there an emotional connection, a co-regulation that can happen with these animals.",Not Checkworthy,0,0,,
2461472,What a beautiful thing to offer your family.,Not Checkworthy,0,0,,
2461473,"I mean, listen, if you are not an animal person by the end of this episode, I will be personally offended.",Not Checkworthy,0,0,,
2461474,"Okay, maybe I won't be offended, but I might send you an animal so you can DM me",Not Checkworthy,0,0,,
2461475,"and I will send you like a tiny little, you know, Bodhi or something.",Not Checkworthy,0,0,,
2461476,I don't know if that will bring a lot of value to your life.,Not Checkworthy,0,0,,
2461477,"If you met Bodhi, you might think, are you trying to make my life more chaotic?",Not Checkworthy,0,0,,
2461478,But he brings value.,Not Checkworthy,0,0,,
2461479,He brings value.,Not Checkworthy,0,0,,
2461480,"All right, so I'm going to point out one more thing because I actually didn't even consider this until I started digging through this information and found it.",Not Checkworthy,0,0,,
2461481,So this is fascinating.,Not Checkworthy,0,0,,
2461482,"In the absence of household pets, this study, and I'll link the study in the show notes, it's done by the Microbiome Journal, but this study reported a twofold higher risk of obesity at the age of two in cesarean delivered infants as opposed to vaginally delivered babies.",Checkworthy,0,0,,
2461483,Like how wild is that?,Not Checkworthy,0,0,,
2461484,Now we know that the birth canal offers just this coating and bathing of microbes for the baby when they're born vaginally.,Not Checkworthy,0,0,,
2461485,Think about this.,Not Checkworthy,0,0,,
2461486,"A lot of people, you know, when you go to the hospital and they're delivering these babies, they are wiping them down.",Not Checkworthy,0,0,,
2461487,"Like it's like immediately get them out and then clean them off, you know, wipe them, scrub them, all this stuff.",Not Checkworthy,0,0,,
2461488,"No, no, no, no.",Not Checkworthy,0,0,,
2461489,"I did not give Marley, so Marley is nine months old now, but when she was born, I did not bathe her.",Checkworthy,0,0,,
2461490,She didn't get anything for two weeks.,Checkworthy,0,0,,
2461491,Like I didn't even give her a sponge bath with water because I didn't want to disrupt this skin barrier because she had picked up all of these different microbes from me.,Checkworthy,0,0,,
2461492,And mom's immune system is what's going to help sustain that babies borrow off of that from mom.,Not Checkworthy,0,0,,
2461493,They do that through breast milk too.,Not Checkworthy,0,0,,
2461494,That's why it's so important.,Not Checkworthy,0,0,,
2461495,"Not only just this nurturing and this connection of their nervous system regulating with mom, but also that they're picking up all of these antibodies, all of these things that are going to be so helpful for them to go out and defend their bodies against environmental exposures that could potentially cause them to be sick.",Not Checkworthy,0,0,,
2461496,"It's really interesting that we're now correlating metabolic diseases with a healthy microbiome at the earliest of ages, right?",Not Checkworthy,0,0,,
2461497,We're talking about infants.,Not Checkworthy,0,0,,
2461498,"I mean, this is months, guys.",Not Checkworthy,0,0,,
2461499,"All of these studies here to say that it seems to be that having a pet in the household, especially given our modern day lifestyles, we are not exposed to things that we once were, and we are also experiencing disease at a level we've never seen before.",Checkworthy,0,0,,
2461500,"So you can really start to put all the pieces into place here and see, you know, this is all making sense.",Not Checkworthy,0,0,,
2461501,"We have detached ourselves from the roots of really cultivating and living a lifestyle where we're doing things on our own, where we're eating locally, we're eating seasonally, we're slowing down the pace of life, we're getting outside, we're getting sunshine, we're putting our hands in the dirt.",Not Checkworthy,0,0,,
2461502,We don't do any of that.,Not Checkworthy,0,0,,
2461503,And what are we seeing?,Not Checkworthy,0,0,,
2461504,"A decline in disease, an increase in metabolic diseases, in autoimmune diseases.",Checkworthy,0,0,,
2461505,"So I think it's important to note, you know, is a dog going to change your entire health outcome?",Not Checkworthy,0,0,,
2461506,"Is it going to, you know, it's not, it's not everything, but it might be something and it might be helpful, especially if you are starting a family or you already have young children.",Not Checkworthy,0,0,,
2461507,Kick them outside.,Not Checkworthy,0,0,,
2461508,I'm about to go kick mine outside because I can hear them downstairs.,Not Checkworthy,0,0,,
2461509,"All right, guys, I hope you enjoyed Bodhi, the Bodhi and Courtney show today.",Not Checkworthy,0,0,,
2461510,And you know what?,Not Checkworthy,0,0,,
2461511,"You can head over to my Instagram if you are, if anything, and you're just more intrigued to see what does this little character look like?",Not Checkworthy,0,0,,
2461512,I do like to feature him probably as much as I do the kids because he is really one of my children.,Not Checkworthy,0,0,,
2461513,"Bodhi, don't be shy.",Not Checkworthy,0,0,,
2461514,He looks like he's going to take a nap right now.,Not Checkworthy,0,0,,
2461515,This is morning nap time for little Bodhi.,Not Checkworthy,0,0,,
2461516,"But if this podcast has resonated with you, if you've enjoyed my little rant on animals, you know that if I'm not talking about coffee enemas, likely talking about animals or food or supplements or all the things that make us healthy, because this is my jam, y'all.",Not Checkworthy,0,0,,
2461517,I love it.,Not Checkworthy,0,0,,
2461518,Okay.,Not Checkworthy,0,0,,
2461519,Thank you for joining me.,Not Checkworthy,0,0,,
2461520,I'll see you guys on the next episode.,Not Checkworthy,0,0,,
2461521,I hope you are well.,Not Checkworthy,0,0,,
2461522,"Hey, Dr. Axe here.",Not Checkworthy,0,0,,
2461523,I want to say thank you so much for listening today.,Not Checkworthy,0,0,,
2461524,"If you enjoyed this episode, make sure to like and subscribe the show so you don't miss a thing.",Not Checkworthy,0,0,,
2461525,"Also, if you're in search of more natural health content, you can follow us at Health Institute on Instagram or subscribe to our newsletter using the link in the show notes below.",Not Checkworthy,0,0,,
2461526,"Hey, thanks a lot and have a blessed week.",Not Checkworthy,0,0,,
